Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,activity,source_file,time_seconds
30.12,577360,7.369353,4.376601,6.50744,-0.083802,0.006395,-0.029844,resting,resting-gisela-01.csv,30.12
30.14,577380,7.28795,4.362236,6.473921,-0.092196,0.006928,-0.027845,resting,resting-gisela-01.csv,30.14
30.16,577400,7.369353,4.395754,6.493075,-0.09193,0.001332,-0.02598,resting,resting-gisela-01.csv,30.16
30.18,577420,7.369353,4.434062,6.430826,-0.091397,0.001332,-0.020784,resting,resting-gisela-01.csv,30.18
30.2,577440,7.345411,4.472369,6.445191,-0.075409,-0.009992,-0.031043,resting,resting-gisela-01.csv,30.2
30.22,577460,7.326257,4.362236,6.435614,-0.068747,-0.014789,-0.037038,resting,resting-gisela-01.csv,30.22
30.24,577480,7.264008,4.367024,6.454768,-0.07834,-0.003331,-0.023449,resting,resting-gisela-01.csv,30.24
30.26,577500,7.278373,4.400543,6.473921,-0.085801,0.000799,-0.020651,resting,resting-gisela-01.csv,30.26
30.28,577520,7.28795,4.458004,6.454768,-0.088332,0.002132,-0.026113,resting,resting-gisela-01.csv,30.28
30.3,577540,7.302315,4.434062,6.449979,-0.085668,0.00373,-0.02185,resting,resting-gisela-01.csv,30.3
30.32,577560,7.326257,4.43885,6.459556,-0.085268,0.003064,-0.015322,resting,resting-gisela-01.csv,30.32
30.34,577580,7.292738,4.453215,6.454768,-0.081404,0.002132,-0.011325,resting,resting-gisela-01.csv,30.34
30.36,577600,7.292738,4.458004,6.493075,-0.079539,0.001732,-0.007328,resting,resting-gisela-01.csv,30.36
30.38,577620,7.297527,4.448427,6.488286,-0.074476,0.003064,-0.009326,resting,resting-gisela-01.csv,30.38
30.4,577640,7.326257,4.414908,6.488286,-0.074609,0.002665,-0.010525,resting,resting-gisela-01.csv,30.4
30.42,577660,7.369353,4.390966,6.430826,-0.076475,-0.000799,-0.002132,resting,resting-gisela-01.csv,30.42
30.44,577680,7.393295,4.429273,6.473921,-0.074343,-0.011325,0.001199,resting,resting-gisela-01.csv,30.44
30.46,577700,7.335834,4.386178,6.459556,-0.070346,-0.015455,-0.002398,resting,resting-gisela-01.csv,30.46
30.48,577720,7.345411,4.371812,6.426037,-0.072345,-0.015988,0.000533,resting,resting-gisela-01.csv,30.48
30.5,577740,7.37893,4.381389,6.426037,-0.074476,-0.01279,0.003597,resting,resting-gisela-01.csv,30.5
30.52,577760,7.335834,4.400543,6.430826,-0.073544,-0.012524,-0.003198,resting,resting-gisela-01.csv,30.52
30.54,577780,7.388506,4.376601,6.445191,-0.071945,-0.009459,-0.006528,resting,resting-gisela-01.csv,30.54
30.56,577800,7.354988,4.371812,6.416461,-0.071678,-0.007994,-0.008394,resting,resting-gisela-01.csv,30.56
30.58,577820,7.393295,4.390966,6.416461,-0.069014,-0.009459,-0.010925,resting,resting-gisela-01.csv,30.58
30.6,577840,7.393295,4.390966,6.354211,-0.068348,-0.010259,-0.012657,resting,resting-gisela-01.csv,30.6
30.62,577860,7.311892,4.381389,6.363788,-0.068481,-0.010392,-0.021184,resting,resting-gisela-01.csv,30.62
30.64,577880,7.340622,4.357447,6.38773,-0.072345,-0.007861,-0.027312,resting,resting-gisela-01.csv,30.64
30.66,577900,7.369353,4.362236,6.392519,-0.077274,-0.001332,-0.032908,resting,resting-gisela-01.csv,30.66
30.68,577920,7.374141,4.376601,6.392519,-0.082204,0.0004,-0.037438,resting,resting-gisela-01.csv,30.68
30.7,577940,7.37893,4.362236,6.378153,-0.083802,-0.000799,-0.037571,resting,resting-gisela-01.csv,30.7
30.72,577960,7.388506,4.405331,6.378153,-0.087666,-0.0004,-0.034773,resting,resting-gisela-01.csv,30.72
30.74,577980,7.369353,4.434062,6.378153,-0.084069,-0.002798,-0.035173,resting,resting-gisela-01.csv,30.74
30.76,578000,7.359776,4.448427,6.416461,-0.078473,-0.000799,-0.037305,resting,resting-gisela-01.csv,30.76
30.78,578020,7.354988,4.434062,6.397307,-0.076475,-0.000266,-0.041701,resting,resting-gisela-01.csv,30.78
30.8,578040,7.374141,4.424485,6.368577,-0.076342,-0.001732,-0.043833,resting,resting-gisela-01.csv,30.8
30.82,578060,7.364564,4.424485,6.392519,-0.077407,-0.005862,-0.045698,resting,resting-gisela-01.csv,30.82
30.84,578080,7.335834,4.448427,6.416461,-0.072345,-0.005462,-0.046897,resting,resting-gisela-01.csv,30.84
30.86,578100,7.302315,4.429273,6.397307,-0.075142,-0.005063,-0.05689,resting,resting-gisela-01.csv,30.86
30.88,578120,7.340622,4.414908,6.402095,-0.076874,-0.004796,-0.060221,resting,resting-gisela-01.csv,30.88
30.9,578140,7.345411,4.448427,6.349423,-0.081271,-0.006528,-0.058222,resting,resting-gisela-01.csv,30.9
30.92,578160,7.321469,4.496311,6.359,-0.080738,-0.010792,-0.064884,resting,resting-gisela-01.csv,30.92
30.94,578180,7.311892,4.462792,6.378153,-0.079939,-0.009459,-0.071812,resting,resting-gisela-01.csv,30.94
30.96,578200,7.244854,4.491522,6.416461,-0.088066,0.007328,-0.062219,resting,resting-gisela-01.csv,30.96
30.98,578220,7.25922,4.510676,6.368577,-0.095527,0.021717,-0.049296,resting,resting-gisela-01.csv,30.98
31.0,578240,7.273585,4.563348,6.359,-0.095527,0.027179,-0.045299,resting,resting-gisela-01.csv,31.0
31.02,578260,7.311892,4.539406,6.368577,-0.090997,0.027979,-0.033708,resting,resting-gisela-01.csv,31.02
31.04,578280,7.31668,4.534618,6.421249,-0.088599,0.026113,-0.021317,resting,resting-gisela-01.csv,31.04
31.06,578300,7.268796,4.52983,6.382942,-0.0874,0.028778,-0.012524,resting,resting-gisela-01.csv,31.06
31.08,578320,7.230489,4.52983,6.440403,-0.084335,0.032109,-0.007461,resting,resting-gisela-01.csv,31.08
31.1,578340,7.220912,4.534618,6.454768,-0.08207,0.036505,-0.010259,resting,resting-gisela-01.csv,31.1
31.12,578360,7.244854,4.477157,6.426037,-0.083003,0.038237,-0.015188,resting,resting-gisela-01.csv,31.12
31.14,578380,7.235278,4.472369,6.402095,-0.085002,0.037305,-0.014256,resting,resting-gisela-01.csv,31.14
31.16,578400,7.31668,4.496311,6.382942,-0.087133,0.028511,-0.019185,resting,resting-gisela-01.csv,31.16
31.18,578420,7.321469,4.481946,6.416461,-0.086467,0.017853,-0.024781,resting,resting-gisela-01.csv,31.18
31.2,578440,7.264008,4.472369,6.430826,-0.092995,0.016654,-0.02185,resting,resting-gisela-01.csv,31.2
31.22,578460,7.264008,4.510676,6.406884,-0.096193,0.014389,-0.017453,resting,resting-gisela-01.csv,31.22
31.24,578480,7.31668,4.525041,6.397307,-0.095527,0.013456,-0.01772,resting,resting-gisela-01.csv,31.24
31.26,578500,7.331046,4.520253,6.378153,-0.09193,0.009593,-0.014522,resting,resting-gisela-01.csv,31.26
31.28,578520,7.321469,4.501099,6.378153,-0.088199,0.003331,-0.010792,resting,resting-gisela-01.csv,31.28
31.3,578540,7.292738,4.477157,6.397307,-0.085002,-0.002931,-0.006528,resting,resting-gisela-01.csv,31.3
31.32,578560,7.283162,4.46758,6.359,-0.088066,-0.004796,-0.001732,resting,resting-gisela-01.csv,31.32
31.34,578580,7.273585,4.477157,6.378153,-0.088199,-0.007861,0.000666,resting,resting-gisela-01.csv,31.34
31.36,578600,7.28795,4.472369,6.354211,-0.088066,-0.009726,-0.000799,resting,resting-gisela-01.csv,31.36
31.38,578620,7.302315,4.472369,6.359,-0.088466,-0.009726,-0.000799,resting,resting-gisela-01.csv,31.38
31.4,578640,7.307104,4.448427,6.359,-0.085668,-0.006129,-0.001466,resting,resting-gisela-01.csv,31.4
31.42,578660,7.297527,4.462792,6.359,-0.088332,-0.004397,-0.000933,resting,resting-gisela-01.csv,31.42
31.44,578680,7.311892,4.453215,6.359,-0.088865,-0.002265,-0.000533,resting,resting-gisela-01.csv,31.44
31.46,578700,7.321469,4.448427,6.349423,-0.088066,-0.003198,-0.00453,resting,resting-gisela-01.csv,31.46
31.48,578720,7.278373,4.414908,6.344635,-0.087533,-0.005862,-0.007194,resting,resting-gisela-01.csv,31.48
31.5,578740,7.297527,4.448427,6.339846,-0.090064,-0.003464,-0.007061,resting,resting-gisela-01.csv,31.5
31.52,578760,7.297527,4.448427,6.382942,-0.087533,0.0004,-0.013057,resting,resting-gisela-01.csv,31.52
31.54,578780,7.28795,4.429273,6.373365,-0.086467,0.005462,-0.017986,resting,resting-gisela-01.csv,31.54
31.56,578800,7.311892,4.434062,6.363788,-0.08327,0.003864,-0.019185,resting,resting-gisela-01.csv,31.56
31.58,578820,7.28795,4.43885,6.373365,-0.08247,0.002132,-0.021184,resting,resting-gisela-01.csv,31.58
31.6,578840,7.326257,4.414908,6.354211,-0.085002,0.003597,-0.022783,resting,resting-gisela-01.csv,31.6
31.62,578860,7.37893,4.41012,6.368577,-0.090864,0.000133,-0.014789,resting,resting-gisela-01.csv,31.62
31.64,578880,7.311892,4.505888,6.397307,-0.090064,-0.004263,-0.018519,resting,resting-gisela-01.csv,31.64
31.66,578900,7.249643,4.477157,6.402095,-0.083003,-0.007594,-0.033974,resting,resting-gisela-01.csv,31.66
31.68,578920,7.240066,4.434062,6.430826,-0.088199,0.001466,-0.037172,resting,resting-gisela-01.csv,31.68
31.7,578940,7.311892,4.477157,6.38773,-0.098724,0.012524,-0.029577,resting,resting-gisela-01.csv,31.7
31.72,578960,7.307104,4.43885,6.378153,-0.099524,0.008527,-0.03011,resting,resting-gisela-01.csv,31.72
31.74,578980,7.278373,4.52983,6.430826,-0.096992,0.003064,-0.026779,resting,resting-gisela-01.csv,31.74
31.76,579000,7.297527,4.486734,6.38773,-0.090997,-0.001332,-0.014389,resting,resting-gisela-01.csv,31.76
31.78,579020,7.28795,4.458004,6.378153,-0.087133,-0.008127,-0.00906,resting,resting-gisela-01.csv,31.78
31.8,579040,7.307104,4.501099,6.392519,-0.084602,-0.013323,-0.003198,resting,resting-gisela-01.csv,31.8
31.82,579060,7.302315,4.501099,6.373365,-0.08287,-0.007061,-0.001865,resting,resting-gisela-01.csv,31.82
31.84,579080,7.292738,4.453215,6.373365,-0.078207,-0.003997,-0.007328,resting,resting-gisela-01.csv,31.84
31.86,579100,7.31668,4.453215,6.363788,-0.078207,-0.002265,-0.002931,resting,resting-gisela-01.csv,31.86
31.88,579120,7.340622,4.510676,6.392519,-0.074077,-0.002531,-0.004796,resting,resting-gisela-01.csv,31.88
31.9,579140,7.321469,4.453215,6.368577,-0.071678,-0.006928,-0.011325,resting,resting-gisela-01.csv,31.9
31.92,579160,7.31668,4.429273,6.406884,-0.075809,-0.00413,-0.009193,resting,resting-gisela-01.csv,31.92
31.94,579180,7.350199,4.434062,6.382942,-0.080338,-0.003464,-0.001865,resting,resting-gisela-01.csv,31.94
31.96,579200,7.331046,4.458004,6.397307,-0.078473,-0.008127,-0.002132,resting,resting-gisela-01.csv,31.96
31.98,579220,7.321469,4.477157,6.359,-0.071012,-0.007594,-0.002931,resting,resting-gisela-01.csv,31.98
32.0,579240,7.302315,4.448427,6.378153,-0.06555,-0.004263,-0.002132,resting,resting-gisela-01.csv,32.0
32.02,579260,7.311892,4.429273,6.416461,-0.063818,-0.002398,-0.001865,resting,resting-gisela-01.csv,32.02
32.04,579280,7.335834,4.443638,6.397307,-0.066216,-0.001332,-0.001599,resting,resting-gisela-01.csv,32.04
32.06,579300,7.340622,4.458004,6.378153,-0.070613,-0.002132,-0.001066,resting,resting-gisela-01.csv,32.06
32.08,579320,7.331046,4.448427,6.354211,-0.074876,-0.003064,-0.000533,resting,resting-gisela-01.csv,32.08
32.1,579340,7.321469,4.429273,6.392519,-0.079806,-0.000133,-0.000533,resting,resting-gisela-01.csv,32.1
32.12,579360,7.297527,4.43885,6.373365,-0.083936,0.005329,0.000933,resting,resting-gisela-01.csv,32.12
32.14,579380,7.292738,4.458004,6.363788,-0.082337,0.005729,0.001466,resting,resting-gisela-01.csv,32.14
32.16,579400,7.307104,4.458004,6.38773,-0.077807,0.00493,-0.001066,resting,resting-gisela-01.csv,32.16
32.18,579420,7.297527,4.458004,6.421249,-0.074609,0.008926,-0.005196,resting,resting-gisela-01.csv,32.18
32.2,579440,7.321469,4.43885,6.421249,-0.076075,0.011858,-0.005329,resting,resting-gisela-01.csv,32.2
32.22,579460,7.350199,4.43885,6.426037,-0.08207,0.014123,-0.001466,resting,resting-gisela-01.csv,32.22
32.24,579480,7.331046,4.41012,6.38773,-0.086067,0.011858,0.001332,resting,resting-gisela-01.csv,32.24
32.26,579500,7.264008,4.390966,6.416461,-0.091263,0.013456,-0.002531,resting,resting-gisela-01.csv,32.26
32.28,579520,7.331046,4.395754,6.411672,-0.093928,0.013989,-0.007061,resting,resting-gisela-01.csv,32.28
32.3,579540,7.40766,4.41012,6.359,-0.092462,0.00906,-0.006262,resting,resting-gisela-01.csv,32.3
32.32,579560,7.307104,4.462792,6.382942,-0.086334,-0.000133,-0.013323,resting,resting-gisela-01.csv,32.32
32.34,579580,7.264008,4.434062,6.426037,-0.080738,-0.001066,-0.02558,resting,resting-gisela-01.csv,32.34
32.36,579600,7.249643,4.405331,6.421249,-0.083536,0.011458,-0.02598,resting,resting-gisela-01.csv,32.36
32.38,579620,7.297527,4.448427,6.421249,-0.088199,0.018919,-0.021317,resting,resting-gisela-01.csv,32.38
32.4,579640,7.364564,4.486734,6.421249,-0.088199,0.014123,-0.019718,resting,resting-gisela-01.csv,32.4
32.42,579660,7.383718,4.462792,6.416461,-0.085534,0.011058,-0.014389,resting,resting-gisela-01.csv,32.42
32.44,579680,7.350199,4.462792,6.464345,-0.084469,0.006928,-0.003331,resting,resting-gisela-01.csv,32.44
32.46,579700,7.345411,4.443638,6.440403,-0.083936,0.001199,0.003997,resting,resting-gisela-01.csv,32.46
32.48,579720,7.359776,4.46758,6.440403,-0.081671,-0.002265,0.006662,resting,resting-gisela-01.csv,32.48
32.5,579740,7.335834,4.443638,6.454768,-0.078473,-0.003997,0.005995,resting,resting-gisela-01.csv,32.5
32.52,579760,7.354988,4.419696,6.459556,-0.076208,-0.007328,0.002798,resting,resting-gisela-01.csv,32.52
32.54,579780,7.350199,4.405331,6.421249,-0.080738,-0.009726,0.005729,resting,resting-gisela-01.csv,32.54
32.56,579800,7.369353,4.405331,6.411672,-0.081138,-0.012391,0.004796,resting,resting-gisela-01.csv,32.56
32.58,579820,7.335834,4.390966,6.378153,-0.081538,-0.015322,-0.001332,resting,resting-gisela-01.csv,32.58
32.6,579840,7.292738,4.395754,6.426037,-0.083403,-0.011724,-0.00373,resting,resting-gisela-01.csv,32.6
32.62,579860,7.292738,4.395754,6.421249,-0.085268,-0.002531,-0.003997,resting,resting-gisela-01.csv,32.62
32.64,579880,7.31668,4.414908,6.406884,-0.083003,0.003198,-0.011458,resting,resting-gisela-01.csv,32.64
32.66,579900,7.364564,4.43885,6.406884,-0.07794,0.005596,-0.016254,resting,resting-gisela-01.csv,32.66
32.68,579920,7.417237,4.448427,6.363788,-0.074609,0.003331,-0.014256,resting,resting-gisela-01.csv,32.68
32.7,579940,7.37893,4.414908,6.373365,-0.073943,0.0,-0.009992,resting,resting-gisela-01.csv,32.7
32.72,579960,7.37893,4.41012,6.397307,-0.075409,-0.001332,-0.006928,resting,resting-gisela-01.csv,32.72
32.74,579980,7.364564,4.424485,6.382942,-0.075276,-0.001066,-0.005995,resting,resting-gisela-01.csv,32.74
32.76,580000,7.345411,4.414908,6.363788,-0.074609,-0.001732,-0.00826,resting,resting-gisela-01.csv,32.76
32.78,580020,7.345411,4.419696,6.406884,-0.078473,-0.002798,-0.006928,resting,resting-gisela-01.csv,32.78
32.8,580040,7.297527,4.419696,6.373365,-0.079139,0.001332,-0.008926,resting,resting-gisela-01.csv,32.8
32.82,580060,7.31668,4.424485,6.368577,-0.080338,0.004397,-0.010792,resting,resting-gisela-01.csv,32.82
32.84,580080,7.331046,4.434062,6.426037,-0.083936,0.007727,-0.010792,resting,resting-gisela-01.csv,32.84
32.86,580100,7.345411,4.41012,6.449979,-0.088066,0.01319,-0.008926,resting,resting-gisela-01.csv,32.86
32.88,580120,7.364564,4.453215,6.416461,-0.086201,0.008793,-0.008527,resting,resting-gisela-01.csv,32.88
32.9,580140,7.417237,4.448427,6.435614,-0.080072,0.004397,-0.007594,resting,resting-gisela-01.csv,32.9
32.92,580160,7.350199,4.434062,6.445191,-0.081538,0.001466,-0.007994,resting,resting-gisela-01.csv,32.92
32.94,580180,7.388506,4.376601,6.416461,-0.083936,-0.003464,-0.002798,resting,resting-gisela-01.csv,32.94
32.96,580200,7.431602,4.41012,6.354211,-0.0874,-0.00906,0.010658,resting,resting-gisela-01.csv,32.96
32.98,580220,7.354988,4.505888,6.373365,-0.081271,-0.01772,0.00453,resting,resting-gisela-01.csv,32.98
33.0,580240,7.331046,4.405331,6.402095,-0.070346,-0.02225,-0.011591,resting,resting-gisela-01.csv,33.0
33.02,580260,7.283162,4.34787,6.416461,-0.075942,-0.011591,-0.01279,resting,resting-gisela-01.csv,33.02
33.04,580280,7.31668,4.400543,6.430826,-0.083936,-0.000266,-0.009326,resting,resting-gisela-01.csv,33.04
33.06,580300,7.374141,4.400543,6.416461,-0.089665,0.001066,-0.013989,resting,resting-gisela-01.csv,33.06
33.08,580320,7.364564,4.434062,6.397307,-0.090331,-0.001332,-0.010925,resting,resting-gisela-01.csv,33.08
33.1,580340,7.354988,4.400543,6.392519,-0.089265,-0.001199,-0.000666,resting,resting-gisela-01.csv,33.1
33.12,580360,7.326257,4.43885,6.402095,-0.088466,0.001998,0.002531,resting,resting-gisela-01.csv,33.12
33.14,580380,7.326257,4.414908,6.38773,-0.080338,0.009726,0.001599,resting,resting-gisela-01.csv,33.14
33.16,580400,7.345411,4.41012,6.402095,-0.076075,0.012923,-0.003597,resting,resting-gisela-01.csv,33.16
33.18,580420,7.369353,4.371812,6.397307,-0.073677,0.018386,-0.007461,resting,resting-gisela-01.csv,33.18
33.2,580440,7.422025,4.390966,6.392519,-0.078473,0.018386,0.002665,resting,resting-gisela-01.csv,33.2
33.22,580460,7.43639,4.424485,6.416461,-0.07794,0.015188,0.008127,resting,resting-gisela-01.csv,33.22
33.24,580480,7.460332,4.405331,6.406884,-0.073943,0.005995,0.00906,resting,resting-gisela-01.csv,33.24
33.26,580500,7.398083,4.352659,6.440403,-0.06968,0.003864,0.011058,resting,resting-gisela-01.csv,33.26
33.28,580520,7.359776,4.34787,6.397307,-0.068214,0.00373,0.013723,resting,resting-gisela-01.csv,33.28
33.3,580540,7.374141,4.352659,6.378153,-0.070746,0.003597,0.006662,resting,resting-gisela-01.csv,33.3
33.32,580560,7.402872,4.34787,6.38773,-0.071412,0.006795,0.000666,resting,resting-gisela-01.csv,33.32
33.34,580580,7.40766,4.34787,6.421249,-0.071812,0.009859,-0.001599,resting,resting-gisela-01.csv,33.34
33.36,580600,7.445967,4.343082,6.359,-0.072877,0.005995,-0.003464,resting,resting-gisela-01.csv,33.36
33.38,580620,7.40766,4.357447,6.349423,-0.071678,0.004796,-0.005196,resting,resting-gisela-01.csv,33.38
