Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
26.98,458860,1.086968,6.339846,7.718906,-0.184792,0.008394,-0.137361
14.82,130680,6.584054,5.621585,6.976704,-0.015188,0.210639,0.13443
49.98,966560,0.723049,8.537724,3.078943,-0.016121,0.077008,-0.028645
14.96,1294480,6.981492,4.697424,6.033388,0.063951,0.037305,0.193985
56.7,753460,19.007566,5.157111,10.460267,0.475709,-0.10323,0.354919
25.74,576600,-0.196325,3.399766,5.827487,-0.337475,-0.371449,0.272724
12.92,609820,11.882423,6.203377,10.647015,0.710902,0.27457,0.880646
18.58,565820,7.019799,4.649539,6.641516,-0.080605,0.011325,-0.024781
64.86,316280,-4.711789,2.121263,3.040636,-0.097259,-0.070479,-0.051427
32.14,830620,4.788404,4.367024,8.092402,-0.664557,-0.173867,0.255005
22.86,671680,7.85777,3.754108,5.865794,-0.016521,0.010925,0.010925
49.6,295540,8.418014,6.287174,3.275268,-0.146821,-0.287646,0.18266
35.02,840880,8.504205,3.734955,5.12838,-0.018386,-0.139893,0.028245
46.2,992060,1.264138,0.143652,0.675165,-0.030643,0.095127,0.342404
53.74,396640,8.834604,4.414908,3.318364,-0.078473,0.002265,-0.012657
67.76,764520,3.303998,-0.363919,7.788338,0.752407,-0.193157,1.197785
69.04,665940,13.78342,6.880936,10.915166,0.817325,-0.185707,1.0025
48.58,96000,10.247183,1.651999,5.999869,-0.173734,-0.09606,-0.066083
13.64,356540,8.734048,4.429273,3.596091,-0.031309,-0.070213,-0.035839
78.24,510120,2.925714,8.24563,5.343858,-0.393698,-0.214236,-0.048363
57.96,706780,9.950302,4.793192,6.263232,0.008793,-0.124038,0.123639
73.58,1353100,8.437167,5.521029,5.779603,-0.192652,-0.059954,0.131766
6.28,53700,7.19697,3.620033,5.918467,-0.103521,0.21357,-0.083802
57.82,654720,15.701175,7.431602,10.491392,1.059968,0.03778,1.233437
56.46,973040,0.59855,7.848193,8.576031,-0.147221,0.070879,-0.202112
30.06,577300,7.331046,4.395754,6.47871,-0.072345,0.012923,-0.027446
5.08,555940,4.88896,11.343728,6.612785,-0.275789,-0.274057,0.290844
24.46,830320,7.153875,3.65834,4.76925,-0.06928,0.028245,0.217966
14.54,813020,-0.143652,4.194642,9.155427,0.766213,0.683343,-0.591946
24.86,721620,21.282059,5.195418,12.909535,0.820518,0.663012,1.451071
33.58,376480,8.614338,4.735731,3.567361,-0.076208,0.03917,-0.003331
16.64,268060,-3.519476,-0.545878,3.725378,0.134031,-0.03504,-0.191187
2.16,599060,9.835381,7.335834,11.896789,0.712499,-0.389506,1.11318
39.52,586760,7.489063,4.419696,6.253655,-0.071678,-0.001466,0.007594
51.66,598900,7.551312,4.276044,6.100426,-0.075675,0.005063,-0.033974
6.66,557520,3.203442,2.37026,2.078167,-1.01722,-1.434501,-1.163109
46.98,94400,8.8777,0.459687,4.376601,0.31749,0.363055,-0.216501
11.02,607920,12.097901,4.41012,10.371682,0.871068,-0.247964,0.856169
31.1,578340,7.220912,4.534618,6.454768,-0.08207,0.036505,-0.010259
42.48,988340,14.513651,6.555324,9.835381,-0.192253,0.377178,-0.054225
12.9,355800,8.643068,4.548983,3.854665,-0.109649,-0.016121,0.024248
26.82,577680,3.399766,5.774815,8.350976,-0.216234,0.423942,0.03544
10.82,256760,9.77792,2.748544,3.620033,-0.175466,0.083536,-0.146688
50.98,699800,7.661446,4.1707,6.215348,-0.061553,0.175332,-0.086867
69.58,117000,9.437943,0.416591,4.520253,-0.31789,0.157479,-0.418613
12.84,60260,9.32781,0.967257,4.869806,0.266063,0.34347,-0.161609
7.0,655820,7.728483,4.237737,5.942409,-0.107118,-0.041035,-0.107518
6.56,53980,7.374141,4.989516,6.258443,-0.271525,-0.292309,-0.185325
100.4,532280,4.328717,6.354211,4.060566,0.154548,-0.055957,-0.675749
55.7,103120,8.312668,-2.197877,2.5187,0.102988,0.158545,0.066349
76.68,725500,7.49864,4.941632,6.550536,0.186257,0.408087,-0.089531
20.26,271680,-12.425907,4.88896,7.326257,0.010658,-0.30843,-0.574093
16.22,567080,1.742979,2.58095,3.495534,-0.060354,0.169737,0.443394
69.9,986480,0.234632,7.43639,6.737284,0.017587,0.043567,-0.423542
13.38,259320,9.768343,2.298434,2.70066,-0.238617,0.095127,-0.047564
36.86,633760,11.116279,9.294291,13.113043,1.117969,0.157505,1.354759
42.16,288100,7.958326,4.568137,2.461239,-0.233421,0.008527,-0.195317
43.64,849500,8.322245,3.687071,5.468357,-0.174133,-0.049429,-0.25274
29.0,725760,10.000581,8.657434,14.523228,1.470227,-0.234662,1.944339
0.9,917480,-0.727837,8.51857,3.007117,-0.260201,0.470706,-0.222496
24.24,456120,1.369483,7.771579,8.39886,0.053825,-0.255138,0.021717
55.54,1001400,1.996764,1.096544,1.848324,-0.04783,-0.05689,0.330413
45.82,596680,-4.984728,3.921702,10.582372,-0.39956,0.043833,-0.119775
29.46,461340,2.647987,7.225701,7.302315,-0.352397,-0.345069,-0.455384
